Time,PM10(μg/m³),PM2.5(μg/m³),CO2(ppm),Temperature(°C),Humidity(%)
12/02/2022 11:30,1,1,866,21.69,42.76
12/02/2022 11:45,3,2,871,21.75,42.67
12/02/2022 12:00,3,2,801,21.71,42.6
12/02/2022 12:15,0,0,802,21.7,42.72
12/02/2022 12:30,3,2,813,21.79,42.62
12/02/2022 12:45,1,1,815,21.8,42.58
12/02/2022 13:00,0,0,816,21.79,42.79
12/02/2022 13:15,2,2,816,21.78,42.91
12/02/2022 13:30,2,2,843,21.78,43.12
12/02/2022 13:45,1,1,846,21.88,43.44
12/02/2022 14:00,2,1,543,20.45,41.12
12/02/2022 14:15,1,1,632,21.06,43.43
12/02/2022 14:30,2,2,664,21.13,45.77
12/02/2022 14:45,2,2,691,21.22,48.06
12/02/2022 15:00,2,2,860,21.71,49.13
12/02/2022 15:15,1,1,419,19.8,36.08
12/02/2022 15:30,2,2,495,20.8,39.33
12/02/2022 15:45,0,0,504,21.1,40.46
12/02/2022 16:00,0,0,669,21.23,41.88
12/02/2022 16:15,0,0,665,21.62,42.52
12/02/2022 16:30,1,1,687,21.78,42.62
12/02/2022 16:45,2,1,718,21.82,43
12/02/2022 17:00,0,0,731,21.85,42.92
12/02/2022 17:15,0,0,738,21.95,42.9
12/02/2022 17:30,1,1,728,21.91,42.69
12/02/2022 17:45,0,0,677,21.87,42.48
12/02/2022 18:00,0,0,778,21.64,43.61
12/02/2022 18:15,0,0,768,21.71,43.53
12/02/2022 18:30,0,0,782,21.67,43.98
12/02/2022 18:45,1,1,799,21.67,43.66
12/02/2022 19:00,2,2,808,21.71,43.55
12/02/2022 19:15,0,0,820,21.72,43.45
12/02/2022 19:30,0,0,830,21.76,43.09
12/02/2022 19:45,0,0,823,21.68,43.38
12/02/2022 20:00,2,1,838,21.67,43.31
12/02/2022 20:15,0,0,847,21.69,43.32
12/02/2022 20:30,1,1,879,21.66,44.63
12/02/2022 20:45,1,1,964,21.58,45.97
12/02/2022 21:00,3,3,935,21.58,47.56
12/02/2022 21:15,3,3,961,21.63,47.6
12/02/2022 21:30,2,2,957,21.7,46.64
12/02/2022 21:45,2,2,1037,21.63,46.71
12/02/2022 22:00,2,2,1057,21.68,46.67
12/02/2022 22:15,3,2,1155,21.73,47.05
12/02/2022 22:30,3,2,1234,21.53,47.7
12/02/2022 22:45,3,2,1226,21.62,47.45
12/02/2022 23:00,2,2,1308,21.6,47.39
12/02/2022 23:15,1,1,1472,21.68,48.22
12/02/2022 23:30,2,2,1486,21.64,48.22
12/02/2022 23:45,3,1,1473,21.65,49.05
13/02/2022 00:00,6,6,489,19.82,44.95
13/02/2022 00:15,3,3,594,20.24,46.28
13/02/2022 00:30,4,2,627,20.29,46.69
13/02/2022 00:45,3,2,646,20.34,46.93
13/02/2022 01:00,1,1,667,20.45,46.8
13/02/2022 01:15,2,2,675,20.46,46.76
13/02/2022 01:30,0,0,689,20.57,46.49
13/02/2022 01:45,1,1,674,20.5,46.34
13/02/2022 02:00,6,5,677,20.67,49.51
13/02/2022 02:15,4,4,712,20.68,50.07
13/02/2022 02:30,3,2,705,20.73,49.43
13/02/2022 02:45,2,2,699,20.76,49.26
13/02/2022 03:00,3,2,699,20.78,48.53
13/02/2022 03:15,3,3,694,20.82,47.98
13/02/2022 03:30,1,1,700,20.61,48.47
13/02/2022 03:45,0,0,721,20.37,48.67
13/02/2022 04:00,0,0,733,20.31,48.79
13/02/2022 04:15,0,0,730,20.22,48.74
13/02/2022 04:30,0,0,732,20.13,48.77
13/02/2022 04:45,0,0,728,20.1,48.94
13/02/2022 05:00,0,0,730,20.02,49.08
13/02/2022 05:15,0,0,740,19.96,49.45
13/02/2022 05:30,0,0,747,19.94,49.53
13/02/2022 05:45,0,0,749,19.83,49.79
13/02/2022 06:00,0,0,739,19.85,49.83
13/02/2022 06:15,0,0,732,19.77,50.05
13/02/2022 06:30,0,0,734,19.76,50.35
13/02/2022 06:45,0,0,726,19.74,50.45
13/02/2022 07:00,0,0,722,19.71,50.56
13/02/2022 07:15,0,0,721,19.7,50.63
13/02/2022 07:30,0,0,716,19.68,50.66
13/02/2022 07:45,0,0,716,19.66,50.65
13/02/2022 08:00,0,0,710,19.63,50.83
13/02/2022 08:15,0,0,709,19.6,50.71
13/02/2022 08:30,0,0,706,19.55,50.94
13/02/2022 08:45,0,0,715,19.56,51.12
13/02/2022 09:00,0,0,711,19.8,50.94
13/02/2022 09:15,0,0,720,20.02,50.96
13/02/2022 09:30,0,0,719,20.37,50.64
13/02/2022 09:45,0,0,716,20.66,50.18
13/02/2022 10:00,0,0,718,20.9,49.82
13/02/2022 10:15,0,0,721,21.04,49.53
13/02/2022 10:30,0,0,723,21.2,49.11
13/02/2022 10:45,0,0,730,21.29,48.96
13/02/2022 11:00,0,0,735,21.39,48.69
13/02/2022 11:15,0,0,742,21.46,48.43
13/02/2022 11:30,0,0,763,21.57,48.35
13/02/2022 11:45,0,0,770,21.62,48.09
13/02/2022 12:00,0,0,778,21.69,48.12
13/02/2022 12:15,0,0,794,21.7,50.43
13/02/2022 12:30,0,0,821,21.77,50.2
13/02/2022 12:45,0,0,815,21.75,49.81
13/02/2022 13:00,0,0,820,21.74,49.61
13/02/2022 13:15,0,0,826,21.8,49.19
13/02/2022 13:30,0,0,853,21.69,49.48
13/02/2022 13:45,0,0,869,21.7,49.2
13/02/2022 14:00,0,0,851,21.77,48.78
13/02/2022 14:15,0,0,871,21.78,49.12
13/02/2022 14:30,0,0,851,21.72,48.65
13/02/2022 14:45,0,0,889,21.81,48.57
13/02/2022 15:00,0,0,888,21.65,48.96
13/02/2022 15:15,0,0,877,21.63,48.8
13/02/2022 15:30,0,0,857,21.66,48.63
13/02/2022 15:45,0,0,879,21.58,48.92
13/02/2022 16:00,0,0,903,21.63,48.8
13/02/2022 16:15,0,0,897,21.54,48.91
13/02/2022 16:30,0,0,908,21.59,48.89
13/02/2022 16:45,0,0,907,21.59,48.81
13/02/2022 17:00,0,0,894,21.53,48.84
13/02/2022 17:15,0,0,899,21.57,48.77
13/02/2022 17:30,0,0,903,21.48,48.99
13/02/2022 17:45,0,0,880,21.47,48.92
13/02/2022 18:00,0,0,888,21.38,49.02
13/02/2022 18:15,0,0,892,21.32,49.3
13/02/2022 18:30,0,0,878,21.21,49.41
13/02/2022 18:45,0,0,856,21.3,49.27
13/02/2022 19:00,0,0,853,21.41,49.36
13/02/2022 19:15,0,0,865,21.49,50.44
13/02/2022 19:30,0,0,870,21.48,53.04
13/02/2022 19:45,0,0,901,21.52,53.04
13/02/2022 20:00,1,1,459,20.18,51.93
13/02/2022 20:15,0,0,532,20.7,51.82
13/02/2022 20:30,0,0,569,20.97,51.8
13/02/2022 20:45,0,0,625,21.23,52.06
13/02/2022 21:00,0,0,665,21.55,51.94
13/02/2022 21:15,0,0,903,21.88,52.64
13/02/2022 21:30,0,0,883,22.12,52.47
13/02/2022 21:45,0,0,821,22.51,51.31
13/02/2022 22:00,0,0,935,22.73,51.44
13/02/2022 22:15,0,0,1002,22.77,51.57
13/02/2022 22:30,0,0,1175,22.9,52.32
13/02/2022 22:45,0,0,1341,23.09,53.28
13/02/2022 23:00,0,0,1541,23.2,54.75
13/02/2022 23:15,0,0,1428,23.35,54.38
13/02/2022 23:30,0,0,1398,23.43,53.96
13/02/2022 23:45,0,0,1337,23.41,53.44
14/02/2022 00:00,0,0,1285,23.44,52.79
14/02/2022 00:15,0,0,1242,23.42,52.61
14/02/2022 00:30,0,0,1229,23.47,52.67
14/02/2022 00:45,0,0,1313,23.53,53.46
14/02/2022 01:00,0,0,1305,23.39,53.7
14/02/2022 01:15,0,0,1320,23.48,53.38
14/02/2022 01:30,0,0,1082,23.48,52.94
14/02/2022 01:45,0,0,977,23.4,52.24
14/02/2022 02:00,0,0,915,23.4,52.01
14/02/2022 02:15,0,0,839,23.43,51.12
14/02/2022 02:30,0,0,404,20.68,48.47
14/02/2022 02:45,0,0,459,20.92,51.51
14/02/2022 03:00,0,0,524,21.41,52.14
14/02/2022 03:15,0,0,563,21.69,52.35
14/02/2022 03:30,0,0,584,21.82,52.26
14/02/2022 03:45,0,0,612,21.92,52.2
14/02/2022 04:00,0,0,626,22.06,52.03
14/02/2022 04:15,0,0,642,22.05,52.03
14/02/2022 04:30,0,0,664,22.05,51.83
14/02/2022 04:45,0,0,674,22.05,51.75
14/02/2022 05:00,0,0,681,22.03,51.88
14/02/2022 05:15,0,0,694,22.06,51.89
14/02/2022 05:30,0,0,686,22.03,51.83
14/02/2022 05:45,0,0,699,21.98,51.81
14/02/2022 06:00,0,0,704,21.93,51.69
14/02/2022 06:15,0,0,704,21.9,51.54
14/02/2022 06:30,0,0,707,21.81,51.67
14/02/2022 06:45,0,0,707,21.79,51.42
14/02/2022 07:00,0,0,709,21.69,51.35
14/02/2022 07:15,0,0,717,21.67,51.21
14/02/2022 07:30,0,0,718,21.58,51.28
14/02/2022 07:45,0,0,712,21.59,50.93
14/02/2022 08:00,0,0,725,21.54,51.02
14/02/2022 08:15,0,0,721,21.53,50.93
14/02/2022 08:30,0,0,725,21.45,50.8
14/02/2022 08:45,0,0,721,21.41,50.61
14/02/2022 09:00,0,0,720,21.37,50.41
14/02/2022 09:15,0,0,717,21.32,50.28
14/02/2022 09:30,0,0,710,21.33,50.09
14/02/2022 09:45,0,0,709,21.28,49.88
14/02/2022 10:00,0,0,725,21.25,49.89
14/02/2022 10:15,0,0,735,21.14,49.95
14/02/2022 10:30,0,0,782,21.15,50.15
14/02/2022 10:45,0,0,808,21.04,52.42
14/02/2022 11:00,0,0,867,21.04,52.1
14/02/2022 11:15,0,0,801,21.08,51.53
14/02/2022 11:30,0,0,835,20.94,51.76
14/02/2022 11:45,0,0,854,21.04,51.08
14/02/2022 12:00,0,0,898,21.08,51.42
14/02/2022 12:15,0,0,904,20.95,51.3
14/02/2022 12:30,0,0,903,21.02,50.8
14/02/2022 12:45,0,0,901,20.9,51.22
14/02/2022 13:00,0,0,897,20.88,51.02
14/02/2022 13:15,0,0,902,20.87,50.53
14/02/2022 13:30,0,0,907,20.97,50.14
14/02/2022 13:45,0,0,910,20.89,50.3
14/02/2022 14:00,0,0,926,20.85,50.79
14/02/2022 14:15,0,0,912,20.78,50.8
14/02/2022 14:30,0,0,903,20.72,50.62
14/02/2022 14:45,0,0,901,20.77,50.47
14/02/2022 15:00,0,0,917,20.91,50.2
14/02/2022 15:15,0,0,920,20.79,50.16
14/02/2022 15:30,0,0,909,20.65,50.45
14/02/2022 15:45,0,0,907,20.68,50.51
14/02/2022 16:00,0,0,893,20.78,50
14/02/2022 16:15,0,0,895,20.82,49.79
14/02/2022 16:30,0,0,898,20.84,50.1
14/02/2022 16:45,0,0,883,20.91,49.32
14/02/2022 17:00,0,0,885,20.71,49.56
14/02/2022 17:15,0,0,821,20.57,49.35
14/02/2022 17:30,0,0,832,20.48,49.78
14/02/2022 17:45,0,0,842,20.46,49.81
14/02/2022 18:00,0,0,878,20.59,50.12
14/02/2022 18:15,0,0,882,20.59,49.71
14/02/2022 18:30,0,0,886,20.48,50.01
14/02/2022 18:45,1,1,901,20.4,49.87
14/02/2022 19:00,0,0,885,20.52,50.22
14/02/2022 19:15,0,0,887,20.65,49.29
14/02/2022 19:30,1,1,875,20.42,49.38
14/02/2022 19:45,2,2,866,20.46,49.45
14/02/2022 20:00,4,4,837,20.53,48.81
14/02/2022 20:15,5,5,806,20.55,48.87
14/02/2022 20:30,4,3,840,20.76,48.85
14/02/2022 20:45,6,6,862,21.27,49.49
14/02/2022 21:00,7,7,858,21.64,48.89
14/02/2022 21:15,6,6,846,21.62,49.1
14/02/2022 21:30,5,5,837,21.83,48.38
14/02/2022 21:45,3,3,846,21.96,47.81
14/02/2022 22:00,5,4,832,21.97,47.67
14/02/2022 22:15,3,3,843,22,47.48
14/02/2022 22:30,3,3,843,22.03,47.19
14/02/2022 22:45,4,4,848,22.14,46.81
14/02/2022 23:00,2,2,856,22.08,46.87
14/02/2022 23:15,1,1,866,22,46.79
14/02/2022 23:30,1,1,876,22.03,46.63
14/02/2022 23:45,1,1,874,21.96,46.5
15/02/2022 00:00,1,1,883,22,46.29
15/02/2022 00:15,1,1,935,22,46.45
15/02/2022 00:30,1,1,926,22.13,45.97
15/02/2022 00:45,0,0,897,22.14,45.63
15/02/2022 01:00,2,1,899,21.98,45.98
15/02/2022 01:15,0,0,895,21.96,45.82
15/02/2022 01:30,0,0,884,21.94,45.49
15/02/2022 01:45,0,0,848,22.16,44.69
15/02/2022 02:00,0,0,463,19.79,41.77
15/02/2022 02:15,0,0,551,20.84,45.14
15/02/2022 02:30,0,0,593,21.04,45.58
15/02/2022 02:45,0,0,610,21.21,45.58
15/02/2022 03:00,0,0,627,21.28,45.55
15/02/2022 03:15,0,0,645,21.3,45.44
15/02/2022 03:30,0,0,657,21.25,45.59
15/02/2022 03:45,0,0,670,21.23,45.67
15/02/2022 04:00,0,0,681,21.2,45.47
15/02/2022 04:15,0,0,693,21.21,45.5
15/02/2022 04:30,0,0,697,21.17,45.42
15/02/2022 04:45,0,0,704,21.11,45.44
15/02/2022 05:00,0,0,702,21.06,45.39
15/02/2022 05:15,0,0,702,21.06,45.23
15/02/2022 05:30,0,0,703,21.05,45.12
15/02/2022 05:45,0,0,710,21.01,45.1
15/02/2022 06:00,0,0,711,20.93,45.14
15/02/2022 06:15,0,0,708,20.9,44.98
15/02/2022 06:30,0,0,709,20.85,44.84
15/02/2022 06:45,0,0,713,20.77,44.87
15/02/2022 07:00,0,0,716,20.78,44.76
15/02/2022 07:15,0,0,718,20.7,44.73
15/02/2022 07:30,0,0,716,20.69,44.51
15/02/2022 07:45,0,0,713,20.57,44.59
15/02/2022 08:00,0,0,712,20.52,44.55
15/02/2022 08:15,0,0,722,20.5,44.59
15/02/2022 08:30,0,0,720,20.48,44.51
15/02/2022 08:45,0,0,734,20.45,44.75
15/02/2022 09:00,0,0,734,20.52,44.85
15/02/2022 09:15,0,0,738,20.66,44.83
15/02/2022 09:30,0,0,750,20.8,44.82
15/02/2022 09:45,0,0,756,20.9,44.79
15/02/2022 10:00,0,0,777,21.02,44.8
15/02/2022 10:15,0,0,827,21.1,45.43
15/02/2022 10:30,0,0,938,21.15,47.93
15/02/2022 10:45,0,0,942,21.15,47.75
15/02/2022 11:00,0,0,896,21.2,47.49
15/02/2022 11:15,0,0,928,21.38,47.3
15/02/2022 11:30,0,0,910,21.52,47.18
15/02/2022 11:45,0,0,905,21.68,46.39
15/02/2022 12:00,0,0,918,21.76,46.19
15/02/2022 12:15,0,0,971,21.75,46.16
15/02/2022 12:30,0,0,921,21.71,46.12
15/02/2022 12:45,0,0,954,21.77,46.3
15/02/2022 13:00,0,0,951,21.78,46.34
15/02/2022 13:15,0,0,946,21.93,46.09
15/02/2022 13:30,0,0,580,21.12,46.66
15/02/2022 13:45,0,0,650,21.67,46.46
15/02/2022 14:00,0,0,692,21.91,46.09
15/02/2022 14:15,0,0,752,22.04,45.77
15/02/2022 14:30,0,0,749,22.1,45.73
15/02/2022 14:45,0,0,803,22.19,45.96
15/02/2022 15:00,0,0,814,22.19,45.51
15/02/2022 15:15,0,0,836,22.24,45.77
15/02/2022 15:30,0,0,861,22.39,45.59
15/02/2022 15:45,0,0,874,22.31,45.59
15/02/2022 16:00,0,0,892,22.32,45.66
15/02/2022 16:15,0,0,952,22.25,46.02
15/02/2022 16:30,0,0,905,22.27,45.9
15/02/2022 16:45,0,0,911,22.27,45.87
15/02/2022 17:00,0,0,924,22.31,45.73
15/02/2022 17:15,0,0,955,22.32,45.51
15/02/2022 17:30,0,0,912,22.25,45.39
15/02/2022 17:45,0,0,908,22.16,45.7
15/02/2022 18:00,0,0,903,22.28,45.36
15/02/2022 18:15,0,0,902,22.15,45.33
15/02/2022 18:30,0,0,887,22.1,45.47
15/02/2022 18:45,0,0,885,22.11,45.51
15/02/2022 19:00,0,0,883,22.06,45.57
15/02/2022 19:15,0,0,889,22.06,45.64
15/02/2022 19:30,0,0,907,22.06,45.47
15/02/2022 19:45,0,0,1073,22.08,46.11
15/02/2022 20:00,2,2,671,21.53,44.36
15/02/2022 20:15,3,2,511,20.79,45.98
15/02/2022 20:30,2,2,483,20.32,45.9
15/02/2022 20:45,2,2,469,19.85,46.78
15/02/2022 21:00,2,2,480,19.53,47.51
15/02/2022 21:15,13,11,483,19.05,48.63
15/02/2022 21:30,5,5,581,19.42,49.39
15/02/2022 21:45,5,3,642,19.63,51.88
15/02/2022 22:00,4,4,771,19.72,54.97
15/02/2022 22:15,0,0,801,20,59.34
15/02/2022 22:30,4,4,451,18.43,52.89
15/02/2022 22:45,1,1,537,19.16,53.42
15/02/2022 23:00,0,0,626,19.34,53.64
15/02/2022 23:15,0,0,701,19.64,52.98
15/02/2022 23:30,0,0,857,19.91,53
15/02/2022 23:45,0,0,1132,20.23,54.06
16/02/2022 00:00,0,0,1312,20.82,54.52
16/02/2022 00:15,0,0,1448,21.34,55.21
16/02/2022 00:30,0,0,1520,21.7,55
16/02/2022 00:45,4,4,423,19.49,52
16/02/2022 01:00,0,0,471,20.46,52.57
16/02/2022 01:15,2,2,660,21.23,55.92
16/02/2022 01:30,0,0,721,21.57,54.91
16/02/2022 01:45,0,0,666,21.94,53.37
16/02/2022 02:00,0,0,777,22.29,52.89
16/02/2022 02:15,0,0,768,22.56,51.97
16/02/2022 02:30,0,0,802,22.5,51.98
16/02/2022 02:45,0,0,822,22.5,52.04
16/02/2022 03:00,1,1,832,22.49,51.9
16/02/2022 03:15,0,0,837,22.47,51.98
16/02/2022 03:30,0,0,849,22.49,52.09
16/02/2022 03:45,1,1,860,22.49,52.13
16/02/2022 04:00,0,0,872,22.5,52.18
16/02/2022 04:15,0,0,877,22.51,52.36
16/02/2022 04:30,0,0,886,22.46,52.65
16/02/2022 04:45,0,0,893,22.48,52.81
16/02/2022 05:00,0,0,904,22.42,53.07
16/02/2022 05:15,0,0,905,22.43,52.81
16/02/2022 05:30,0,0,915,22.41,52.97
16/02/2022 05:45,0,0,919,22.37,53.21
16/02/2022 06:00,0,0,932,22.37,53.48
16/02/2022 06:15,0,0,935,22.37,53.77
16/02/2022 06:30,0,0,939,22.29,53.99
16/02/2022 06:45,0,0,945,22.24,54.22
16/02/2022 07:00,0,0,943,22.2,54.38
16/02/2022 07:15,0,0,952,22.17,54.33
16/02/2022 07:30,0,0,952,22.12,54.35
16/02/2022 07:45,0,0,963,22.12,54.51
16/02/2022 08:00,0,0,967,22.03,54.7
16/02/2022 08:15,0,0,971,22.04,54.68
16/02/2022 08:30,0,0,968,21.97,54.69
16/02/2022 08:45,0,0,972,21.95,54.84
16/02/2022 09:00,0,0,967,21.9,55.04
16/02/2022 09:15,0,0,968,21.85,55.22
16/02/2022 09:30,0,0,968,21.82,55.27
16/02/2022 09:45,0,0,976,21.82,55.33
16/02/2022 10:00,0,0,969,21.79,55.34
16/02/2022 10:15,0,0,964,21.78,55.34
16/02/2022 10:30,0,0,958,21.7,55.46
16/02/2022 10:45,0,0,971,21.72,55.45
16/02/2022 11:00,0,0,987,21.66,56.13
16/02/2022 11:15,0,0,1013,21.63,58.05
16/02/2022 11:30,6,4,487,20.8,54.36
16/02/2022 11:45,3,3,667,21.32,56.45
16/02/2022 12:00,3,3,740,21.65,56.1
16/02/2022 12:15,4,2,862,21.86,56.1
16/02/2022 12:30,5,3,836,21.87,55.6
16/02/2022 12:45,2,2,883,22.06,55.3
16/02/2022 13:00,2,2,879,22.13,54.99
16/02/2022 13:15,2,2,911,22.7,53.82
16/02/2022 13:30,5,2,904,22.9,53.18
16/02/2022 13:45,3,3,854,22.9,52.54
16/02/2022 14:00,2,2,610,22.29,53.12
16/02/2022 14:15,5,5,660,22.37,54.37
16/02/2022 14:30,7,4,773,22.19,55.72
16/02/2022 14:45,4,3,811,22.13,56.27
16/02/2022 15:00,2,2,836,22.08,56.77
16/02/2022 15:15,2,2,878,22.2,56.83
16/02/2022 15:30,2,2,892,22.37,56.51
16/02/2022 15:45,2,2,924,22.29,56.7
16/02/2022 16:00,4,2,975,22.29,56.92
16/02/2022 16:15,2,2,961,22.27,56.75
16/02/2022 16:30,0,0,968,22.11,57.28
16/02/2022 16:45,0,0,969,22.2,57.14
16/02/2022 17:00,0,0,974,22.32,56.8
16/02/2022 17:15,0,0,989,22.22,56.81
16/02/2022 17:30,1,1,982,22.16,56.85
16/02/2022 17:45,0,0,984,22.16,56.94
16/02/2022 18:00,1,1,972,22.32,56.85
16/02/2022 18:15,0,0,985,22.3,56.61
16/02/2022 18:30,0,0,979,22.38,56.31
16/02/2022 18:45,0,0,936,22.19,56.14
16/02/2022 19:00,1,1,977,22.37,56.03
16/02/2022 19:15,0,0,973,22.29,58.09
16/02/2022 19:30,0,0,983,22.35,58.96
16/02/2022 19:45,1,1,928,22.44,58.72
16/02/2022 20:00,0,0,919,22.41,59.3
16/02/2022 20:15,0,0,857,22.32,59.62
16/02/2022 20:30,0,0,805,22.15,59.08
16/02/2022 20:45,0,0,786,22.25,59.34
16/02/2022 21:00,3,1,793,22.26,60.3
16/02/2022 21:15,1,1,798,22.19,61.75
16/02/2022 21:30,4,1,820,22.25,60.49
16/02/2022 21:45,0,0,823,22.24,59.54
16/02/2022 22:00,0,0,813,22.17,59.81
16/02/2022 22:15,0,0,828,22.11,59.26
16/02/2022 22:30,0,0,803,22.06,58.27
16/02/2022 22:45,0,0,811,22.19,58.04
16/02/2022 23:00,0,0,800,21.92,57.93
16/02/2022 23:15,0,0,799,22.03,57.39
16/02/2022 23:30,0,0,796,22.23,56.85
16/02/2022 23:45,0,0,804,22.15,56.31
17/02/2022 00:00,0,0,807,22.01,56.4
17/02/2022 00:15,0,0,806,21.95,55.73
17/02/2022 00:30,0,0,805,22.04,55.27
17/02/2022 00:45,0,0,798,21.97,54.55
17/02/2022 01:00,0,0,788,22.02,54.19
17/02/2022 01:15,0,0,781,21.83,53.61
17/02/2022 01:30,0,0,775,21.75,53.72
17/02/2022 01:45,0,0,724,21.65,53.48
17/02/2022 02:00,1,1,476,20.54,45.8
17/02/2022 02:15,0,0,546,20.28,53.21
17/02/2022 02:30,0,0,599,20.58,54.77
17/02/2022 02:45,0,0,636,20.67,55.11
17/02/2022 03:00,0,0,651,20.72,55.1
17/02/2022 03:15,0,0,653,20.76,54.76
17/02/2022 03:30,0,0,669,20.75,54.55
17/02/2022 03:45,0,0,675,20.75,54.28
17/02/2022 04:00,0,0,679,20.74,54.31
17/02/2022 04:15,0,0,696,20.74,54.25
17/02/2022 04:30,0,0,694,20.68,54.03
17/02/2022 04:45,0,0,695,20.66,53.86
17/02/2022 05:00,0,0,694,20.66,53.78
17/02/2022 05:15,0,0,693,20.66,53.67
17/02/2022 05:30,0,0,697,20.62,53.62
17/02/2022 05:45,0,0,704,20.57,53.64
17/02/2022 06:00,0,0,699,20.54,53.37
17/02/2022 06:15,0,0,697,21.57,50.61
17/02/2022 06:30,0,0,701,21.2,51.04
17/02/2022 06:45,0,0,699,20.78,51.79
17/02/2022 07:00,0,0,715,20.52,52.31
17/02/2022 07:15,0,0,715,20.43,52.23
17/02/2022 07:30,0,0,713,20.37,52.1
17/02/2022 07:45,0,0,706,20.33,51.86
17/02/2022 08:00,0,0,707,20.3,51.74
17/02/2022 08:15,0,0,704,20.18,51.82
17/02/2022 08:30,0,0,703,20.2,51.61
17/02/2022 08:45,0,0,703,20.14,51.55
17/02/2022 09:00,0,0,719,20.08,51.68
17/02/2022 09:15,0,0,717,20.06,51.52
17/02/2022 09:30,0,0,725,20.07,51.4
17/02/2022 09:45,0,0,726,20.06,51.33
17/02/2022 10:00,0,0,730,20.04,51.21
17/02/2022 10:15,0,0,726,20.02,51.04
17/02/2022 10:30,0,0,723,20.05,50.75
17/02/2022 10:45,0,0,724,20.05,50.47
17/02/2022 11:00,0,0,747,20.14,50.4
17/02/2022 11:15,0,0,762,20.19,50.47
17/02/2022 11:30,0,0,753,20.34,49.97
17/02/2022 11:45,0,0,754,20.26,49.25
17/02/2022 12:00,0,0,767,20.41,49.05
17/02/2022 12:15,0,0,805,20.39,49.98
17/02/2022 12:30,0,0,819,20.46,49.5
17/02/2022 12:45,0,0,814,20.41,49.32
17/02/2022 13:00,0,0,839,20.6,48.58
17/02/2022 13:15,0,0,848,20.73,48.32
17/02/2022 13:30,0,0,858,21.14,47.83
17/02/2022 13:45,0,0,856,20.89,47.29
17/02/2022 14:00,0,0,869,21.07,46.89
17/02/2022 14:15,0,0,890,21.16,46.76
17/02/2022 14:30,0,0,883,21.13,46.89
17/02/2022 14:45,0,0,873,21.05,46.81
17/02/2022 15:00,0,0,883,20.9,47.12
17/02/2022 15:15,0,0,904,21.15,46.9
17/02/2022 15:30,0,0,909,21.01,47.58
17/02/2022 15:45,0,0,908,21.02,46.82
17/02/2022 16:00,0,0,899,20.85,47.19
17/02/2022 16:15,0,0,907,20.94,47.3
17/02/2022 16:30,0,0,916,20.95,47.06
17/02/2022 16:45,0,0,915,20.9,47.27
17/02/2022 17:00,0,0,917,20.93,47.27
17/02/2022 17:15,0,0,920,20.85,47.42
17/02/2022 17:30,0,0,918,20.88,47.59
17/02/2022 17:45,0,0,935,20.94,47.55
17/02/2022 18:00,0,0,963,20.87,47.97
17/02/2022 18:15,0,0,974,20.94,47.75
17/02/2022 18:30,0,0,965,20.89,47.67
17/02/2022 18:45,0,0,948,20.88,47.34
17/02/2022 19:00,0,0,930,20.9,47.35
17/02/2022 19:15,0,0,951,20.78,47.41
17/02/2022 19:30,0,0,962,20.84,47.63
17/02/2022 19:45,0,0,748,20.62,44.02
17/02/2022 20:00,0,0,743,20.54,44.17
17/02/2022 20:15,0,0,881,20.5,46.12
17/02/2022 20:30,11,10,536,19.84,40.68
17/02/2022 20:45,4,4,566,19.89,42.04
17/02/2022 21:00,6,6,552,19.76,41.74
17/02/2022 21:15,6,4,582,19.63,40.38
17/02/2022 21:30,2,2,627,19.55,43.41
17/02/2022 21:45,1,1,666,19.61,44.55
17/02/2022 22:00,1,1,694,19.73,45.48
17/02/2022 22:15,0,0,829,19.94,47.36
17/02/2022 22:30,0,0,835,20.02,49.47
17/02/2022 22:45,0,0,895,20.22,48.88
17/02/2022 23:00,0,0,890,20.43,47.75
17/02/2022 23:15,0,0,912,20.54,47.54
17/02/2022 23:30,0,0,975,20.61,47.53
17/02/2022 23:45,0,0,944,20.36,47.78
18/02/2022 00:00,0,0,971,20.44,47.61
18/02/2022 00:15,0,0,944,20.31,47.85
18/02/2022 00:30,0,0,950,20.61,47.4
18/02/2022 00:45,0,0,1151,20.75,47.52
18/02/2022 01:00,0,0,974,20.81,47.02
18/02/2022 01:15,0,0,880,20.57,46.85
18/02/2022 01:30,4,2,420,18.68,44.43
18/02/2022 01:45,0,0,509,19.65,47.57
18/02/2022 02:00,3,1,570,20.23,47.17
18/02/2022 02:15,2,1,606,20.05,47.67
18/02/2022 02:30,1,1,654,19.81,48.22
18/02/2022 02:45,0,0,748,19.68,48.73
18/02/2022 03:00,1,1,749,19.59,48.78
18/02/2022 03:15,2,1,772,19.57,49.05
18/02/2022 03:30,1,1,799,19.46,49.4
18/02/2022 03:45,1,1,846,19.4,49.91
18/02/2022 04:00,2,1,858,19.4,50.1
18/02/2022 04:15,1,1,859,19.44,50.35
18/02/2022 04:30,0,0,860,19.45,50.45
18/02/2022 04:45,1,1,876,19.41,50.67
18/02/2022 05:00,0,0,867,19.42,50.87
18/02/2022 05:15,0,0,868,19.41,51.06
18/02/2022 05:30,2,1,864,19.36,51.26
18/02/2022 06:00,1,1,888,19.35,51.84
18/02/2022 06:30,0,0,889,19.36,52.03
18/02/2022 06:45,0,0,892,19.35,52.08
18/02/2022 07:00,1,1,892,19.33,52.27
