sim_id,variable,rank,true_value,post_mean,post_sd,prior_sd,max_rank
45,alpha,888,0.6704857836308414,0.5869571496921343,0.06792782075620553,5.402965186897857,999
46,Intercept,510,1.8362396186515473,1.8403153380523476,0.264100950930852,0.70006430123199,999
46,mean_phase_effect,16,0.04482015765400312,0.35983696625143013,0.26444783188768034,0.8375240293921878,999
46,sigma_log_phase,76,0.04254060646007276,0.3729560781159864,0.2786225384905459,0.3166328093260116,999
46,sigma_level,137,0.020919406290456775,0.03873557632273318,0.016865871525672513,0.15071865054366834,999
46,alpha,647,3.7253899444955394,3.5614883566907283,0.504329043031846,5.402965186897857,999
47,Intercept,97,1.0352221276787303,1.4789143780453777,0.33831338932158356,0.70006430123199,999
47,mean_phase_effect,165,0.09918695330760184,0.2745601940202483,0.21713507747617206,0.8375240293921878,999
47,sigma_log_phase,962,1.0270084529179984,0.3945322908433391,0.2918969302702135,0.3166328093260116,999
47,sigma_level,435,0.3565983449967707,0.3653412078257446,0.04078377916868208,0.15071865054366834,999
47,alpha,627,4.002436811843448,3.8618302881455264,0.6977403114576645,5.402965186897857,999
48,Intercept,298,1.409786542024074,1.6291453016988366,0.4185454541532866,0.70006430123199,999
48,mean_phase_effect,541,0.5220858505283108,0.6330791343895859,0.5230690470954574,0.8375240293921878,999
48,sigma_log_phase,998,1.5220270221023848,0.4021049038254154,0.30757540196773775,0.3166328093260116,999
48,sigma_level,499,0.3614421917918453,0.36502368199832164,0.060437930119707724,0.15071865054366834,999
48,alpha,807,0.9652875038766573,0.876200396754518,0.10708094978559844,5.402965186897857,999
49,Intercept,883,2.043117746486791,1.5448711487174656,0.40645147502442636,0.70006430123199,999
49,mean_phase_effect,746,1.2176419055016092,0.9447982635739787,0.7577284270602964,0.8375240293921878,999
49,sigma_log_phase,249,0.21659543953290006,0.45861249943628857,0.3073692585024851,0.3166328093260116,999
49,sigma_level,872,0.2821464926695257,0.2334655212406748,0.04191307849611999,0.15071865054366834,999
49,alpha,989,1.5579134028791173,1.225033937581723,0.13129591756059006,5.402965186897857,999
50,Intercept,649,1.6742510254720437,1.560501629471114,0.3121378698592076,0.70006430123199,999
50,mean_phase_effect,681,0.7356598885120602,0.6085967623734891,0.406379737406426,0.8375240293921878,999
50,sigma_log_phase,526,0.365173030650625,0.38221181968116624,0.2732938243404322,0.3166328093260116,999
50,sigma_level,533,0.05950783633994902,0.06076313604487879,0.018738245075113392,0.15071865054366834,999
50,alpha,157,8.228567178682374,10.966270484839344,3.0191673923589777,5.402965186897857,999
51,Intercept,530,1.901243016166375,1.8717817451766552,0.3644964478101311,0.70006430123199,999
51,mean_phase_effect,697,8.704609468987734,7.4230197053085885,4.225802957910081,0.8375240293921878,999
51,sigma_log_phase,384,0.34776978124937946,0.5341742568796621,0.3873577966272823,0.3166328093260116,999
51,sigma_level,293,0.08020324556795823,0.0977942394993926,0.028427010347257104,0.15071865054366834,999
51,alpha,669,4.6586948812284605,4.39400155665504,0.7516059948477553,5.402965186897857,999
52,Intercept,261,0.68245926495368,0.9373559444812523,0.3894789938672499,0.70006430123199,999
52,mean_phase_effect,283,0.13250579231400655,0.28404800908748873,0.22706142692018003,0.8375240293921878,999
52,sigma_log_phase,407,0.27776005781624946,0.3939936371178463,0.28003657839009427,0.3166328093260116,999
